gene_id	transcript_id(s)	chromosome	tx_start	tx_end	strand	length	effective_length	expected_count	TPM	FPKM	posterior_mean_count	posterior_standard_deviation_of_count	pme_TPM	pme_FPKM	TPM_ci_lower_bound	TPM_ci_upper_bound	FPKM_ci_lower_bound	FPKM_ci_upper_bound	promoter_start	promoter_end	H3K4me3	H3K27me3
ENSG00000026652.13	ENST00000320285.8	chr6	161129966	161274061	-	4704.41	4537.98	273	2.98	2.6	273	0	3.12	2.9	2.37096	3.91695	2.20623	3.64436	161273061	161276061	False	False
ENSG00000279355.1	ENST00000624499.1	chr6	161160104	161273963	-	1878	1711.57	6	0.17	0.15	6	0	0.19	0.18	0.063567	0.330405	0.0604305	0.30851	161272963	161275963	False	False
ENSG00000185345.18	ENST00000338468.7	chr6	161350098	162727668	-	1457.55	1291.89	0	0	0	0	0	1.66	1.54	0.354791	3.39272	0.330082	3.15564	162726668	162729668	False	False
ENSG00000227913.1	ENST00000441609.1	chr6	162568378	162569728	+	1350	1183.57	0	0	0	0	0	0.04	0.04	1.87E-06	0.11667	1.74E-06	0.108433	162566378	162569378	False	False
ENSG00000112530.11	ENST00000337019.7	chr6	162727131	163315491	+	781.82	615.62	0	0	0	0	0	1.51	1.4	0.566389	2.66999	0.52577	2.48152	162725131	162728131	False	False
ENSG00000217557.1	ENST00000404178.1	chr6	162957257	162957548	-	291	125.96	0	0	0	0	0	0.37	0.34	3.89E-06	1.10535	3.61E-06	1.02817	162956548	162959548	False	False
ENSG00000225437.5	ENST00000418665.1	chr6	163042979	163054161	-	767	600.62	0	0	0	0	0	0.32	0.3	0.0248663	0.724997	0.0229745	0.673999	163053161	163056161	False	False
ENSG00000225683.5	ENST00000419182.5	chr6	163165413	163191808	-	933.67	767.33	0	0	0	0	0	0.61	0.57	0.126452	1.22794	0.121963	1.1464	163190808	163193808	False	False
ENSG00000281692.1	ENST00000626335.1	chr6	163310032	163324446	-	2192	2025.57	0	0	0	0	0	0.02	0.02	3.07E-07	0.0687047	2.85E-07	0.0639192	163323446	163326446	False	False
ENSG00000217514.1	ENST00000406553.1	chr6	163363209	163363463	+	254	90.63	0	0	0	0	0	0.51	0.47	9.01E-06	1.5341	8.38E-06	1.42666	163361209	163364209	False	False
ENSG00000270419.1	ENST00000604200.1	chr6	163413064	163413960	-	896	729.57	5	0.34	0.3	5	0	0.38	0.35	0.11322	0.685197	0.104291	0.635975	163412960	163415960	False	False
ENSG00000112531.16	ENST00000275262.11	chr6	163414642	163570145	+	1721.72	1555.3	4392	139.81	122.07	4392	0	132.7	123.34	125.995	139.63	117.192	129.853	163412642	163415642	False	False
ENSG00000228692.2	ENST00000446476.2	chr6	163586582	163588165	-	602	435.61	0	0	0	0	0	0.11	0.1	1.84E-06	0.31199	1.71E-06	0.29012	163587165	163590165	False	False
ENSG00000235538.1	ENST00000452944.1	chr6	163703903	163759841	+	719	552.59	0	0	0	0	0	0.08	0.08	1.87E-06	0.249675	1.74E-06	0.232156	163701903	163704903	False	False
ENSG00000266128.2	ENST00000577957.2	chr6	163840560	163840852	+	292	126.94	0	0	0	0	0	0.36	0.34	6.81E-07	1.08931	6.34E-07	1.01281	163838560	163841560	False	False
ENSG00000260422.1	ENST00000564697.1	chr6	164084022	164085661	-	1639	1472.57	0	0	0	0	0	0.03	0.03	4.06E-08	0.0935937	3.77E-08	0.0869953	164084661	164087661	False	False
ENSG00000230627.1	ENST00000451328.1	chr6	164108619	164109694	-	448	281.67	0	0	0	0	0	0.16	0.15	2.39E-07	0.491274	2.23E-07	0.456778	164108694	164111694	False	False
ENSG00000226739.1	ENST00000434356.1	chr6	164346488	164348644	-	466	299.66	0	0	0	0	0	0.15	0.14	9.49E-06	0.459727	8.81E-06	0.427498	164347644	164350644	False	False
ENSG00000227455.2	ENST00000456118.1	chr6	164827839	164830456	+	2096	1930.03	0	0	0	0	0	0.33	0.31	0.00109222	0.950418	0.000790447	0.883736	164825839	164828839	False	False
ENSG00000217878.2	ENST00000407696.2	chr6	165117194	165117524	-	330	164.2	0	0	0	0	0	0.28	0.26	7.52E-06	0.846862	7.00E-06	0.787544	165116524	165119524	False	False
ENSG00000112539.14	ENST00000230301.8	chr6	165279663	165309605	-	1033	866.59	0	0	0	0	0	0.24	0.22	0.0167695	0.535422	0.0156141	0.497794	165308605	165311605	False	False
ENSG00000112541.13	ENST00000366882.5	chr6	165327286	165662100	-	3465.6	3299.18	0	0	0	0	0	0.19	0.18	0.0215331	0.450952	0.0171821	0.416587	165661100	165664100	False	False
ENSG00000199523.1	ENST00000362653.1	chr6	165409561	165409676	+	115	1.5	0	0	0	0	0	30.7	28.54	0.000171713	91.6864	0.000159818	85.2439	165407561	165410561	False	False
ENSG00000206681.1	ENST00000383954.1	chr6	165718234	165718338	-	104	0	0	0	0	0	0	0	0	0	0	0	0	165717338	165720338	False	False
ENSG00000236627.1	ENST00000435810.1	chr6	165754188	165775780	+	1122	955.57	0	0	0	0	0	0.05	0.04	5.91E-09	0.144717	5.50E-09	0.13458	165752188	165755188	False	False
ENSG00000223942.1	ENST00000431017.1	chr6	165773200	165775186	-	359	192.93	0	0	0	0	0	0.24	0.22	1.05E-05	0.721452	9.72E-06	0.671168	165774186	165777186	False	False
ENSG00000223414.2	ENST00000444465.1	chr6	165908801	165987922	-	1495.6	1329.17	0	0	0	0	0	0.21	0.2	0.0417166	0.424069	0.0418428	0.397373	165986922	165989922	False	False
ENSG00000281832.1	ENST00000629776.1	chr6	165987550	165989615	+	2065	1898.57	0	0	0	0	0	0.02	0.02	8.90E-07	0.0726708	8.25E-07	0.0675407	165985550	165988550	False	False
ENSG00000216624.2	ENST00000402643.2	chr6	166064290	166065300	+	1010	843.57	0	0	0	0	0	0.05	0.05	1.29E-06	0.160794	1.20E-06	0.149468	166062290	166065290	False	False
ENSG00000231297.3	ENST00000456477.1	chr6	166099664	166113273	+	1035	868.57	0	0	0	0	0	0.05	0.05	6.92E-07	0.158825	6.43E-07	0.147675	166097664	166100664	False	False
ENSG00000276643.1	ENST00000363572.1	chr6	166099852	166099924	+	72	0	0	0	0	0	0	0	0	0	0	0	0	166097852	166100852	False	False
ENSG00000164458.9	ENST00000296946.6	chr6	166157655	166168619	-	1771.25	1604.82	0	0	0	0	0	0.14	0.13	0.020221	0.2949	0.0186955	0.27403	166167619	166170619	False	False
ENSG00000201292.1	ENST00000364422.1	chr6	166209402	166209506	+	104	0	0	0	0	0	0	0	0	0	0	0	0	166207402	166210402	False	False
ENSG00000280991.1	ENST00000625261.1	chr6	166229333	166229554	+	221	60.83	0	0	0	0	0	0.76	0.7	5.03E-05	2.29388	4.67E-05	2.13224	166227333	166230333	False	False
ENSG00000233365.2	ENST00000444219.2	chr6	166236968	166256947	+	1548	1381.57	0	0	0	0	0	0.03	0.03	3.54E-06	0.0998798	3.30E-06	0.0928476	166234968	166237968	False	False
ENSG00000213536.2	ENST00000255500.2	chr6	166240289	166240493	-	204	46.61	0	0	0	0	0	0.99	0.92	7.82E-06	2.96885	7.26E-06	2.75989	166239493	166242493	False	False
ENSG00000280850.1	ENST00000629925.1	chr6	166275461	166277077	-	581	414.61	0	0	0	0	0	0.11	0.1	1.52E-06	0.335461	1.41E-06	0.311908	166276077	166279077	False	False
ENSG00000176381.5	ENST00000322583.4	chr6	166305299	166308392	-	3084	2917.57	1	0.02	0.01	1	0	0.14	0.13	0.00625285	0.36876	0.00595048	0.343063	166307392	166310392	False	False
ENSG00000198818.9	ENST00000361731.3	chr6	166319727	166342545	-	1062.09	895.66	1004	55.5	48.46	1004	0	52.62	48.91	49.158	56.0577	45.6813	52.0963	166341545	166344545	False	False
ENSG00000233231.1	ENST00000421336.1	chr6	166334567	166335471	+	904	737.57	0	0	0	0	0	0.06	0.06	1.61E-07	0.187641	1.50E-07	0.174513	166332567	166335567	False	False
ENSG00000060762.18	ENST00000341756.10	chr6	166364918	166383013	-	810.14	643.73	1514	116.44	101.67	1514	0	108.69	101.02	102.355	115.301	95.1972	107.218	166382013	166385013	False	False
ENSG00000261420.1	ENST00000568025.1	chr6	166383188	166384824	+	1636	1469.57	4	0.13	0.12	4	0	0.16	0.15	0.0380519	0.29513	0.0350407	0.274051	166381188	166384188	False	False
ENSG00000280057.1	ENST00000623222.1	chr6	166388135	166389920	+	1785	1618.57	1	0.03	0.03	1	0	0.06	0.05	0.000830177	0.135576	0.000885597	0.126161	166386135	166389135	False	False
ENSG00000071242.11	ENST00000265678.8	chr6	166409363	166627251	-	1157.28	990.88	19	0.95	0.83	19	0	1.68	1.56	0.891159	2.48587	0.827867	2.31173	166626251	166629251	False	False
ENSG00000232082.1	ENST00000416770.1	chr6	166460662	166465383	-	579	412.61	0	0	0	0	0	0.11	0.1	1.11E-06	0.334676	1.04E-06	0.311103	166464383	166467383	False	False
ENSG00000222958.1	ENST00000411026.1	chr6	166509353	166509433	-	80	0	0	0	0	0	0	0	0	0	0	0	0	166508433	166511433	False	False
ENSG00000235272.1	ENST00000444122.1	chr6	166585603	166587594	-	354	187.96	208.18	54.83	47.88	207.75	12.31	51.22	47.61	42.1324	60.1624	39.1728	55.9382	166586594	166589594	False	False
ENSG00000235008.1	ENST00000454907.1	chr6	166701093	166702839	-	1746	1579.57	5.26	0.16	0.14	5.33	0.58	0.18	0.17	0.0527438	0.333021	0.0488287	0.309473	166701839	166704839	False	False
ENSG00000249141.1	ENST00000507747.1	chr6	166858093	166956124	-	600	433.61	6.21	0.71	0.62	7.24	2.95	0.88	0.81	0.157017	1.74107	0.144204	1.61745	166955124	166958124	False	False
ENSG00000231654.1	ENST00000455390.1	chr6	166903697	166904835	+	627	460.6	0	0	0	0	0	0.1	0.09	1.79E-07	0.300924	1.66E-07	0.279794	166901697	166904697	False	False
ENSG00000026297.15	ENST00000028008.9	chr6	166929544	166956584	-	1082.62	916.19	1501.79	81.15	70.86	1500.76	2.95	77.27	71.82	72.5439	81.937	67.4972	76.2182	166955584	166958584	False	False
ENSG00000227598.1	ENST00000444102.1	chr6	166969625	166999065	-	385	218.8	3	0.68	0.59	3	0	0.84	0.78	0.15649	1.69304	0.151859	1.58084	166998065	167001065	False	False
ENSG00000265828.1	ENST00000582614.1	chr6	166997806	166997912	-	106	0	0	0	0	0	0	0	0	0	0	0	0	166996912	166999912	False	False
ENSG00000272980.3	ENST00000609590.1	chr6	166999404	167139141	+	5310	5143.57	8.41	0.08	0.07	7.52	1.52	0.08	0.07	0.025014	0.135781	0.0231318	0.12606	166997404	167000404	False	False
ENSG00000213066.11	ENST00000349556.4	chr6	166999407	167040317	+	1837.01	1670.58	1314.59	38.96	34.02	1314.64	1.25	37.12	34.5	34.7073	39.5726	32.2575	36.7773	166997407	167000407	False	False
ENSG00000112486.14	ENST00000341935.9	chr6	167122768	167139696	+	3404.67	3238.24	0	0	0	0.84	0.72	0.06	0.05	0.00614615	0.115587	0.00574756	0.107519	167120768	167123768	False	False
ENSG00000120436.3	ENST00000366834.1	chr6	167156270	167158329	-	2059	1892.57	0	0	0	0	0	0.02	0.02	1.74E-06	0.0732233	1.62E-06	0.0680719	167157329	167160329	False	False
ENSG00000166984.11	ENST00000283507.6	chr6	167170647	167196913	+	952.86	786.46	0	0	0	0	0	0.64	0.59	0.172785	1.16887	0.158726	1.08455	167168647	167171647	False	False
ENSG00000216966.1	ENST00000404577.1	chr6	167208630	167208897	-	267	102.89	0	0	0	0	0	0.45	0.42	2.23E-06	1.35547	2.07E-06	1.25981	167207897	167210897	False	False
ENSG00000280707.2	ENST00000625787.2	chr6	167228306	167233645	+	553	386.65	0	0	0	0	0	0.4	0.37	0.0351057	0.873745	0.0326555	0.812444	167226306	167229306	False	False
ENSG00000231720.1	ENST00000454185.1	chr6	167237507	167240480	-	579	412.61	0	0	0	0	0	0.11	0.1	4.07E-07	0.332503	3.79E-07	0.309255	167239480	167242480	False	False
ENSG00000228648.1	ENST00000439207.1	chr6	167241890	167245916	+	205	47.42	0	0	0	0	0	0.97	0.9	7.85E-06	2.92656	4.19E-05	2.7227	167239890	167242890	False	False
ENSG00000112494.9	ENST00000230256.7	chr6	167291314	167316014	+	1221.2	1054.78	0	0	0	0	0	0.31	0.29	0.0601525	0.626456	0.0566228	0.583093	167289314	167292314	False	False
ENSG00000120440.13	ENST00000239587.9	chr6	167325085	167342688	+	1764	1597.59	0	0	0	0	0	0.17	0.16	0.00999515	0.421827	0.00856235	0.391331	167323085	167326085	False	False
ENSG00000217447.1	ENST00000402817.1	chr6	167347471	167348053	+	582	415.61	0	0	0	0	0	0.11	0.1	2.01E-07	0.335543	1.86E-07	0.311996	167345471	167348471	False	False
ENSG00000203690.11	ENST00000366827.6	chr6	167357165	167384510	-	2006.3	1839.9	0	0	0	0	0	0.54	0.51	0.135091	1.05914	0.125971	0.985256	167383510	167386510	False	False
ENSG00000272549.1	ENST00000609107.1	chr6	167666839	167679270	-	4569	4402.57	0	0	0	0	0	0.01	0.01	4.59E-07	0.0313132	4.27E-07	0.0291298	167678270	167681270	False	False
ENSG00000203688.4	ENST00000400831.2	chr6	167679625	167683787	-	2557	2390.57	0	0	0	0	0	0.02	0.02	3.74E-07	0.0563455	3.47E-07	0.052391	167682787	167685787	False	False
ENSG00000213065.2	ENST00000392115.2	chr6	167767082	167768568	-	1486	1319.57	0	0	0	0	0	0.03	0.03	1.33E-06	0.104635	1.23E-06	0.0972548	167767568	167770568	False	False
ENSG00000146521.9	ENST00000366822.2	chr6	167786198	167796872	-	1412.5	1246.07	0	0	0	0	0	0.08	0.07	0.00234974	0.18431	0.00181118	0.170987	167795872	167798872	False	False
ENSG00000269155.2	ENST00000597278.2	chr6	167795529	167798248	+	2719	2552.57	0	0	0	0	0	0.02	0.02	7.50E-07	0.0545273	6.97E-07	0.0506777	167793529	167796529	False	False
ENSG00000130396.20	ENST00000344191.8	chr6	167826960	167962661	+	5502.99	5336.56	6994	64.89	56.66	6994	0	62.95	58.51	59.5806	66.3391	55.4838	61.7674	167824960	167827960	False	False
ENSG00000235994.4	ENST00000441716.2	chr6	167976581	167979776	-	886.5	720.08	0	0	0	0	0	0.13	0.12	0.00282159	0.319358	0.00281972	0.297117	167978776	167981776	False	False
ENSG00000229921.6	ENST00000414364.1	chr6	167994171	167997077	-	2795	2628.57	7	0.13	0.12	7	0	0.19	0.18	0.0727468	0.338632	0.0671351	0.314395	167996077	167999077	False	False
ENSG00000125337.16	ENST00000351261.3	chr6	168017872	168045089	+	609.18	442.84	2	0.22	0.2	2	0	0.75	0.7	0.225473	1.38475	0.209208	1.28702	168015872	168018872	False	False
ENSG00000153303.16	ENST00000283309.10	chr6	168055744	168079159	-	606	439.6	1	0.11	0.1	1	0	0.43	0.4	0.116363	0.807885	0.108288	0.751263	168078159	168081159	False	False
ENSG00000234768.1	ENST00000457340.1	chr6	168194357	168204501	+	449	282.67	0	0	0	0	0	0.16	0.15	3.40E-06	0.493629	3.16E-06	0.458999	168192357	168195357	False	False
ENSG00000237987.1	ENST00000424343.1	chr6	168225278	168226517	-	455	288.66	0	0	0	0	0	0.16	0.15	5.87E-06	0.481377	5.46E-06	0.447841	168225517	168228517	False	False
ENSG00000228361.2	ENST00000434596.2	chr6	168229731	168240715	+	470	303.65	0	0	0	0	0	0.15	0.14	2.52E-06	0.451098	2.34E-06	0.419281	168227731	168230731	False	False
ENSG00000234647.2	ENST00000446811.1	chr6	168242937	168262581	+	1361	1194.61	0	0	0	0	0	0.17	0.16	0.0009923	0.46738	0.00123744	0.434891	168240937	168243937	False	False
ENSG00000230711.2	ENST00000416709.1	chr6	168286904	168289350	-	2446	2279.57	0	0	0	0	0	0.02	0.02	2.44E-07	0.0603187	2.26E-07	0.0561086	168288350	168291350	False	False
ENSG00000224417.2	ENST00000445442.2	chr6	168298068	168302114	-	2559	2392.57	0	0	0	0	0	0.02	0.02	5.30E-07	0.0576639	4.93E-07	0.0536401	168301114	168304114	False	False
ENSG00000164488.11	ENST00000366795.3	chr6	168306903	168319777	-	2169.5	2003.07	0	0	0	0	0	0.1	0.09	0.0167217	0.196195	0.0157381	0.182647	168318777	168321777	False	False
ENSG00000260771.1	ENST00000568306.1	chr6	168374696	168375355	+	659	492.59	0	0	0	0	0	0.09	0.09	1.00E-06	0.278631	9.31E-07	0.259141	168372696	168375696	False	False
ENSG00000112562.18	ENST00000354536.9	chr6	168441150	168667994	+	2330.03	2163.6	43	0.98	0.86	43	0	1.48	1.38	0.847279	2.20398	0.791972	2.05314	168439150	168442150	False	False
ENSG00000235815.1	ENST00000436492.1	chr6	168716605	168723495	+	557	390.62	0	0	0	0	0	0.12	0.11	7.03E-07	0.351643	6.53E-07	0.32714	168714605	168717605	False	False
ENSG00000280665.1	ENST00000629608.1	chr6	168820422	168820656	+	234	72.29	0	0	0	0	0	0.64	0.59	2.43E-06	1.90741	2.26E-06	1.77347	168818422	168821422	False	False
ENSG00000225879.1	ENST00000444586.1	chr6	168962609	168964341	-	914	747.57	0	0	0	0	0	0.06	0.06	9.97E-07	0.186558	9.27E-07	0.173534	168963341	168966341	False	False
ENSG00000279810.1	ENST00000623089.1	chr6	169033380	169034050	+	670	503.59	0	0	0	0	0	0.09	0.09	6.95E-06	0.277626	6.47E-06	0.258114	169031380	169034380	False	False
ENSG00000229720.1	ENST00000419800.1	chr6	169034196	169035642	-	934	767.57	0	0	0	0	0	0.06	0.06	1.42E-06	0.179402	1.32E-06	0.166808	169034642	169037642	False	False
ENSG00000234519.1	ENST00000413324.1	chr6	169067817	169069416	+	348.5	182.7	0	0	0	0	0	0.54	0.5	0.0101858	1.30139	0.00834522	1.20905	169065817	169068817	False	False
ENSG00000223485.2	ENST00000439703.1	chr6	169158091	169162924	-	641	474.6	0	0	0	0	0	0.29	0.27	0.0274491	0.62637	0.0257406	0.582824	169161924	169164924	False	False
ENSG00000261039.2	ENST00000564830.2	chr6	169175276	169182841	-	544	377.62	0	0	0	0	0	0.12	0.11	4.14E-06	0.362731	3.85E-06	0.337246	169181841	169184841	False	False
ENSG00000226445.1	ENST00000444188.1	chr6	169213437	169240928	+	980	813.57	2	0.12	0.11	2	0	0.17	0.16	0.0151745	0.359088	0.0142802	0.334154	169211437	169214437	False	False
ENSG00000186340.14	ENST00000366787.7	chr6	169215779	169254044	-	2254.17	2087.77	0	0	0	0	0	0.5	0.46	0.0875544	0.995932	0.0827971	0.927645	169253044	169256044	False	False
ENSG00000233085.5	ENST00000435612.1	chr6	169286533	169289216	-	566.5	400.12	0	0	0	0	0	0.24	0.23	0.0067456	0.583992	0.00627767	0.542683	169288216	169291216	False	False
ENSG00000224999.1	ENST00000414044.1	chr6	169296470	169297959	-	866	699.57	0	0	0	0	0	0.07	0.06	1.97E-06	0.198873	1.83E-06	0.184988	169296959	169299959	False	False
ENSG00000226194.5	ENST00000433388.5	chr6	169369997	169388385	-	1435	1268.59	0	0	0	0	0	0.13	0.12	0.00135213	0.349156	0.00125554	0.324756	169387385	169390385	False	False
ENSG00000272848.1	ENST00000607876.1	chr6	169426419	169452475	-	650	483.6	0	0	0	0	0	0.1	0.09	6.38E-06	0.284535	5.95E-06	0.264679	169451475	169454475	False	False
ENSG00000184465.15	ENST00000423258.5	chr6	169457354	169701586	-	1341.96	1175.82	238	10.02	8.75	238	0	10.32	9.59	8.07222	12.6818	7.51217	11.7991	169700586	169703586	False	False
ENSG00000185127.6	ENST00000332290.3	chr6	169702189	169704856	+	2667	2500.57	781	15.46	13.5	781	0	14.42	13.41	13.4238	15.4499	12.4931	14.376	169700189	169703189	False	False
ENSG00000130024.14	ENST00000339209.8	chr6	169703901	169724500	-	2372.2	2205.77	1661.86	37.3	32.57	1661.82	0.41	34.95	32.48	32.9571	36.9351	30.6727	34.3705	169723500	169726500	False	False
ENSG00000232640.1	ENST00000413088.1	chr6	169725090	169725854	-	403	236.74	0	0	0	0	0	0.19	0.18	2.46E-07	0.581771	2.29E-07	0.540929	169724854	169727854	False	False
ENSG00000227704.1	ENST00000430250.1	chr6	169725503	169738992	+	335	169.14	0	0	0	0	0	0.27	0.25	2.36E-06	0.817029	2.20E-06	0.759818	169723503	169726503	False	False
ENSG00000184786.5	ENST00000366774.3	chr6	169740108	169751572	-	2078	1911.57	51	1.32	1.15	51	0	1.35	1.25	0.971534	1.73415	0.904589	1.6138	169750572	169753572	False	False
ENSG00000130023.15	ENST00000366771.5	chr6	169767014	169781584	+	1448.86	1282.45	673	25.98	22.69	673	0	26.97	25.06	23.1944	30.634	21.5755	28.4933	169765014	169768014	False	False
ENSG00000266896.1	ENST00000586101.1	chr6	169770412	169772042	+	1630	1463.57	5	0.17	0.15	5	0	0.19	0.18	0.0569288	0.342242	0.0528498	0.318133	169768412	169771412	False	False
ENSG00000229214.1	ENST00000437615.1	chr6	169788789	169798825	-	2418	2251.57	0	0	0	0	0	0.02	0.02	3.32E-08	0.0614567	3.09E-08	0.0571509	169797825	169800825	False	False
ENSG00000231690.2	ENST00000420557.2	chr6	169790056	169802873	+	2318	2151.57	1	0.02	0.02	1	0	0.04	0.04	0.000972671	0.103303	0.000918166	0.096092	169788056	169791056	False	False
ENSG00000236173.1	ENST00000427017.1	chr6	169809317	169810102	-	694	527.59	0	0	0	0	0	0.09	0.08	1.57E-08	0.260963	1.46E-08	0.242612	169809102	169812102	False	False
ENSG00000232197.1	ENST00000429305.1	chr6	170160661	170163027	+	429	262.69	0	0	0	0	0	0.18	0.16	2.77E-06	0.525609	2.57E-06	0.488832	170158661	170161661	False	False
ENSG00000273100.1	ENST00000610240.1	chr6	170178680	170179660	+	980	813.57	0	0	0	0	0	0.06	0.05	3.60E-07	0.169924	3.35E-07	0.157965	170176680	170179680	False	False
ENSG00000218716.1	ENST00000405880.1	chr6	170199768	170200258	+	490	323.64	0	0	0	0	0	0.14	0.13	1.36E-06	0.427102	1.26E-06	0.39731	170197768	170200768	False	False
ENSG00000230960.1	ENST00000452071.1	chr6	170254333	170262569	-	1330	1163.57	0	0	0	0	0	0.04	0.04	1.32E-07	0.118223	1.23E-07	0.109915	170261569	170264569	False	False
ENSG00000271820.1	ENST00000607733.1	chr6	170266668	170276762	-	1953	1786.57	0	0	0	0	0	0.03	0.02	7.35E-08	0.0776278	6.84E-08	0.0721695	170275762	170278762	False	False
ENSG00000227508.6	ENST00000422894.5	chr6	170275373	170279469	+	1309.67	1143.66	0	0	0	0	0	0.57	0.53	0.0271773	1.35515	0.0267812	1.26149	170273373	170276373	False	False
ENSG00000198719.8	ENST00000366756.3	chr6	170282205	170291078	-	1861	1694.59	0	0	0	0	0	0.14	0.13	0.000499793	0.380076	0.000618721	0.353494	170290078	170293078	False	False
ENSG00000271234.1	ENST00000603529.1	chr6	170297875	170298375	-	500	333.64	0	0	0	0	0	0.14	0.13	7.54E-07	0.412731	7.02E-07	0.383865	170297375	170300375	False	False
ENSG00000112584.13	ENST00000476287.3	chr6	170306755	170407065	+	4087.74	3921.31	1359	17.16	14.98	1359	0	16.31	15.16	14.9613	17.7193	13.8998	16.4654	170304755	170307755	False	False
ENSG00000266245.1	ENST00000579929.1	chr6	170330760	170330844	+	84	0	0	0	0	0	0	0	0	0	0	0	0	170328760	170331760	False	False
ENSG00000261003.1	ENST00000564198.1	chr6	170414138	170419325	+	5187	5020.57	0	0	0	0	0	0.01	0.01	1.58E-07	0.0272986	1.47E-07	0.0253755	170412138	170415138	False	False
ENSG00000008018.8	ENST00000262193.6	chr6	170535119	170553307	-	929.62	763.19	10399	674.6	589.03	10399	0	628.55	584.23	616.313	640.787	572.801	595.374	170552307	170555307	False	False
ENSG00000112592.12	ENST00000230354.10	chr6	170554378	170572870	+	1831.35	1664.92	710	21.11	18.43	710	0	20.9	19.43	18.8107	22.9518	17.5301	21.3798	170552378	170555378	False	False
ENSG00000071994.10	ENST00000167218.9	chr6	170577435	170584645	-	1241.48	1075.06	5318	244.91	213.84	5318	0	229.64	213.45	221.73	237.552	206.235	220.915	170583645	170586645	False	False
ENSG00000230423.1	ENST00000426839.1	chr6	170627302	170738203	+	333	167.16	52.67	15.6	13.62	51.05	4.54	14.36	13.35	9.84275	18.9559	9.15171	17.6275	170625302	170628302	False	False
ENSG00000217874.2	ENST00000402444.2	chr6	170639605	170640536	+	931	764.57	21.89	1.42	1.24	19.36	6.91	1.23	1.14	0.343318	2.19553	0.312619	2.03542	170637605	170640605	False	False
ENSG00000273640.1	ENST00000617401.1	chr6	170651011	170651338	-	327	161.24	0	0	0	0	0	0.29	0.27	4.68E-07	0.856601	4.36E-07	0.797135	170650338	170653338	False	False
ENSG00000234986.1	ENST00000448824.1	chr6	170695312	170696950	+	806	639.58	8	0.62	0.54	7.15	1.02	0.59	0.55	0.203266	1.02662	0.189147	0.954382	170693312	170696312	False	False
ENSG00000213863.2	ENST00000438217.1	chr6	170725196	170728488	+	758	591.58	38.71	3.24	2.83	37.48	2.14	3	2.79	2.06116	4.05672	1.88466	3.73956	170723196	170726196	False	False
